weight,height,label
35,193,thin
48,190,thin
61,136,fat
74,163,fat
49,122,fat
67,179,normal
62,152,fat
73,133,fat
44,160,thin
80,149,fat
74,120,fat
57,147,fat
37,189,thin
68,176,normal
65,138,fat
75,137,fat
71,133,fat
41,153,thin
52,137,fat
76,130,fat
42,120,fat
45,193,thin
44,195,thin
68,129,fat
55,149,normal
79,196,normal
66,160,fat
53,138,fat
76,193,normal
65,150,fat
77,133,fat
53,131,fat
47,141,normal
68,121,fat
57,154,normal
64,165,normal
53,187,thin
78,126,fat
55,120,fat
79,160,fat
73,125,fat
69,151,fat
38,138,normal
36,180,thin
39,151,thin
42,121,fat
60,169,normal
50,135,fat
78,183,normal
42,178,thin
60,146,fat
71,127,fat
40,182,thin
77,134,fat
56,143,fat
54,167,normal
46,131,fat
68,142,fat
77,157,fat
55,186,thin
57,170,normal
57,178,thin
50,175,thin
46,187,thin
70,141,fat
47,200,thin
78,128,fat
54,183,thin
50,120,fat
46,157,normal
44,154,normal
61,160,normal
42,149,normal
40,189,thin
59,120,fat
45,164,thin
75,176,normal
74,155,fat
58,183,thin
74,158,fat
59,181,thin
56,172,normal
44,126,fat
67,141,fat
53,130,fat
42,151,thin
44,142,normal
78,160,fat
73,154,fat
78,148,fat
74,145,fat
66,188,normal
63,158,fat
72,156,fat
44,164,thin
54,129,fat
67,153,fat
69,121,fat
43,149,normal
62,131,fat
43,169,thin
37,150,thin
46,148,normal
56,153,normal
39,155,thin
44,165,thin
75,166,fat
54,170,normal
40,145,normal
50,158,normal
48,135,fat
35,134,normal
58,168,normal
62,166,normal
41,137,normal
53,144,fat
74,167,fat
75,199,normal
52,177,thin
63,125,fat
35,132,normal
75,191,normal
47,196,thin
71,144,fat
69,166,fat
46,186,thin
50,196,thin
72,152,fat
56,137,fat
37,132,normal
36,134,normal
55,137,fat
76,171,fat
44,125,fat
55,139,fat
39,135,normal
37,177,thin
45,147,normal
77,187,normal
36,173,thin
61,138,fat
45,181,thin
56,149,fat
69,187,normal
45,170,thin
39,194,thin
79,185,normal
47,195,thin
60,123,fat
44,198,thin
56,184,thin
76,157,fat
43,146,normal
71,183,normal
79,190,normal
55,149,normal
68,145,fat
48,151,normal
50,131,fat
74,193,normal
40,183,thin
72,148,fat
59,126,fat
80,177,fat
47,137,fat
40,175,thin
49,198,thin
56,130,fat
48,196,thin
69,181,normal
46,159,thin
55,171,normal
62,149,fat
36,181,thin
75,165,fat
75,170,fat
62,156,fat
79,128,fat
73,132,fat
71,122,fat
72,169,fat
58,185,thin
62,182,normal
62,182,normal
41,196,thin
50,191,thin
44,180,thin
59,162,normal
46,133,fat
65,138,fat
58,153,normal
49,180,thin
65,165,normal
73,183,normal
55,199,thin
72,167,fat
80,140,fat
58,185,thin
76,144,fat
47,185,thin
66,120,fat
38,175,thin
55,132,fat
72,150,fat
46,129,fat
45,126,fat
58,142,fat
53,128,fat
41,140,normal
36,165,thin
58,188,thin
46,155,normal
56,185,thin
37,165,thin
48,195,thin
72,134,fat
54,149,normal
69,134,fat
65,156,fat
44,120,fat
51,150,normal
54,149,normal
62,148,fat
63,135,fat
50,160,normal
52,192,thin
58,136,fat
53,167,normal
64,154,fat
42,192,thin
63,140,fat
73,128,fat
65,156,fat
35,135,normal
53,138,fat
46,171,thin
59,142,fat
77,153,fat
39,165,thin
78,175,fat
74,153,fat
77,190,normal
67,150,fat
70,148,fat
79,126,fat
43,133,normal
37,196,thin
43,165,thin
75,128,fat
49,179,thin
76,137,fat
52,172,thin
72,193,normal
50,175,thin
64,185,normal
51,161,normal
38,133,normal
41,172,thin
67,193,thin
67,138,fat
66,193,thin
60,190,thin
37,141,normal
40,137,normal
62,125,fat
47,132,fat
41,160,thin
48,189,thin
59,176,normal
41,122,fat
70,180,normal
43,172,thin
37,168,thin
54,136,fat
40,146,normal
80,193,normal
60,162,normal
51,189,thin
60,170,normal
58,136,fat
60,199,thin
43,140,normal
80,179,normal
64,138,fat
66,149,fat
53,128,fat
53,188,thin
77,153,fat
61,151,fat
65,124,fat
72,189,normal
48,145,normal
45,183,thin
72,196,normal
76,123,fat
50,157,normal
68,130,fat
48,161,normal
72,121,fat
38,173,thin
73,129,fat
38,141,normal
64,124,fat
40,175,thin
55,142,fat
59,156,normal
44,136,normal
49,149,normal
65,172,normal
55,136,fat
70,157,fat
52,172,thin
38,154,thin
74,129,fat
35,196,thin
57,122,fat
50,196,thin
55,142,fat
48,146,normal
68,134,fat
45,135,normal
50,195,thin
38,145,thin
52,125,fat
51,150,normal
76,150,fat
50,198,thin
77,179,normal
43,190,thin
65,188,thin
36,159,thin
74,135,fat
62,176,normal
54,136,fat
79,137,fat
49,186,thin
51,122,fat
68,136,fat
55,179,thin
57,159,normal
72,168,fat
37,130,normal
60,149,fat
45,125,fat
69,169,normal
51,144,normal
66,122,fat
59,153,fat
51,139,fat
40,171,thin
38,166,thin
60,170,normal
46,147,normal
74,144,fat
57,135,fat
70,132,fat
67,179,normal
75,144,fat
46,190,thin
73,152,fat
55,144,fat
68,183,normal
56,179,thin
40,188,thin
38,128,normal
75,133,fat
44,178,thin
58,157,normal
58,135,fat
77,182,normal
41,194,thin
69,141,fat
47,186,thin
58,159,normal
37,143,thin
46,192,thin
51,161,normal
36,122,normal
52,178,thin
45,131,fat
65,127,fat
50,162,normal
51,194,thin
75,181,normal
64,162,normal
63,183,normal
57,133,fat
71,132,fat
80,182,normal
45,130,fat
59,137,fat
39,131,normal
63,151,fat
36,190,thin
42,141,normal
58,141,fat
78,153,fat
44,138,normal
67,198,thin
48,122,fat
70,158,fat
50,182,thin
60,175,normal
47,198,thin
48,138,fat
61,193,thin
60,177,normal
35,124,normal
53,176,thin
77,183,normal
60,177,normal
63,148,fat
69,196,thin
58,122,fat
68,179,normal
72,193,normal
61,166,normal
54,120,fat
74,129,fat
53,192,thin
60,146,fat
69,181,normal
49,156,normal
52,133,fat
80,143,fat
66,125,fat
65,126,fat
45,180,thin
44,162,thin
45,122,fat
64,150,fat
76,122,fat
68,161,fat
73,186,normal
55,144,fat
60,200,thin
80,156,fat
67,168,normal
57,150,fat
51,197,thin
41,121,fat
70,122,fat
36,188,thin
47,179,thin
59,139,fat
58,163,normal
52,176,thin
50,138,fat
72,157,fat
51,191,thin
62,176,normal
48,125,fat
64,149,fat
80,137,fat
61,143,fat
59,182,thin
47,140,normal
36,195,thin
53,157,normal
56,187,thin
45,125,fat
35,160,thin
70,164,fat
72,134,fat
56,132,fat
70,127,fat
67,127,fat
60,131,fat
66,126,fat
37,193,thin
66,132,fat
57,128,fat
57,166,normal
72,184,normal
49,177,thin
41,182,thin
48,188,thin
61,177,normal
77,192,normal
59,131,fat
43,122,fat
45,160,thin
61,144,fat
41,122,fat
44,155,thin
71,175,normal
53,194,thin
37,199,thin
66,165,normal
57,191,thin
62,170,normal
75,200,normal
48,179,thin
75,155,fat
77,124,fat
73,126,fat
52,181,thin
36,141,thin
56,179,thin
67,132,fat
48,177,thin
52,146,normal
57,175,normal
36,151,thin
70,123,fat
36,178,thin
60,200,thin
48,156,normal
44,175,thin
66,131,fat
59,180,thin
78,138,fat
54,127,fat
35,177,thin
79,197,normal
71,120,fat
60,140,fat
44,127,fat
42,140,normal
40,131,normal
54,190,thin
80,164,fat
39,135,normal
61,177,normal
71,170,normal
66,196,thin
63,172,normal
79,171,fat
39,137,normal
41,127,fat
63,155,fat
43,135,normal
50,198,thin
78,145,fat
41,136,normal
69,142,fat
67,167,normal
72,151,fat
45,141,normal
64,143,fat
39,125,normal
69,173,normal
54,197,thin
69,156,fat
55,188,thin
35,137,normal
69,137,fat
46,189,thin
74,179,normal
54,172,thin
43,185,thin
36,195,thin
41,154,thin
71,164,fat
38,154,thin
36,142,thin
54,133,fat
76,138,fat
75,135,fat
58,162,normal
69,145,fat
47,198,thin
49,158,normal
38,159,thin
65,168,normal
41,148,normal
61,136,fat
54,186,thin
52,133,fat
59,197,thin
66,124,fat
37,168,thin
70,197,thin
75,126,fat
43,170,thin
60,140,fat
78,175,fat
70,173,normal
61,163,normal
43,157,thin
66,182,normal
69,149,fat
38,139,normal
51,130,fat
38,168,thin
38,144,thin
63,122,fat
68,184,normal
39,141,normal
68,131,fat
70,123,fat
50,168,thin
40,188,thin
64,195,thin
79,139,fat
39,153,thin
63,186,thin
64,173,normal
75,123,fat
35,170,thin
50,189,thin
69,160,fat
37,188,thin
53,183,thin
60,188,thin
71,132,fat
67,164,normal
57,186,thin
58,157,normal
62,184,thin
56,149,fat
69,148,fat
53,175,thin
58,157,normal
80,162,fat
66,130,fat
56,136,fat
39,183,thin
46,194,thin
71,139,fat
49,145,normal
49,126,fat
71,173,normal
59,158,normal
44,169,thin
55,166,normal
64,182,normal
73,168,fat
41,171,thin
43,145,normal
54,189,thin
69,149,fat
36,161,thin
45,153,normal
68,136,fat
45,148,normal
60,129,fat
53,171,thin
51,150,normal
76,200,normal
72,196,normal
76,189,normal
77,165,fat
56,194,thin
69,193,normal
46,175,thin
55,136,fat
44,177,thin
59,173,normal
69,189,normal
61,148,fat
64,131,fat
60,120,fat
69,125,fat
77,168,fat
64,176,normal
76,139,fat
62,177,normal
70,121,fat
64,195,thin
75,142,fat
70,142,fat
45,159,thin
74,148,fat
65,140,fat
43,145,normal
49,128,fat
38,139,normal
58,138,fat
60,141,fat
66,130,fat
59,135,fat
78,142,fat
80,163,fat
70,129,fat
57,157,normal
74,175,normal
49,163,thin
56,199,thin
78,199,normal
59,165,normal
78,182,normal
67,192,thin
72,122,fat
36,144,thin
51,159,normal
54,143,fat
52,194,thin
79,168,fat
70,187,normal
63,169,normal
36,162,thin
41,125,fat
71,180,normal
56,144,fat
50,189,thin
59,139,fat
52,155,normal
58,139,fat
65,190,thin
42,176,thin
65,174,normal
42,160,thin
51,142,fat
40,187,thin
66,141,fat
71,127,fat
40,126,fat
76,176,normal
48,146,normal
61,161,normal
50,183,thin
39,177,thin
40,168,thin
57,197,thin
51,158,normal
46,161,thin
49,151,normal
41,154,thin
60,183,thin
45,126,fat
41,199,thin
57,160,normal
77,160,fat
72,196,normal
67,159,fat
60,126,fat
50,186,thin
65,172,normal
79,150,fat
56,173,normal
48,165,thin
65,134,fat
71,189,normal
37,125,normal
73,122,fat
35,128,normal
64,181,normal
78,122,fat
72,173,normal
37,175,thin
79,146,fat
45,145,normal
76,140,fat
76,125,fat
36,130,normal
78,157,fat
65,153,fat
78,140,fat
40,161,thin
69,147,fat
54,159,normal
43,176,thin
77,147,fat
44,182,thin
52,181,thin
45,140,normal
54,154,normal
47,124,fat
44,138,normal
50,187,thin
54,131,fat
70,175,normal
50,157,normal
73,167,fat
69,141,fat
61,170,normal
52,145,normal
76,159,fat
60,181,thin
44,193,thin
50,138,fat
43,173,thin
75,150,fat
63,198,thin
38,132,normal
77,148,fat
54,160,normal
55,161,normal
76,152,fat
64,162,normal
80,123,fat
37,163,thin
61,165,normal
64,123,fat
45,178,thin
69,130,fat
53,143,fat
74,175,normal
47,157,normal
72,161,fat
78,160,fat
71,199,thin
53,175,thin
37,183,thin
67,196,thin
66,122,fat
54,185,thin
68,142,fat
65,138,fat
68,143,fat
80,168,fat
59,151,fat
42,142,normal
63,158,fat
53,141,fat
37,134,normal
42,158,thin
46,124,fat
76,142,fat
63,172,normal
47,136,fat
35,199,thin
43,189,thin
76,138,fat
69,185,normal
72,199,thin
80,154,fat
61,136,fat
65,139,fat
38,165,thin
71,150,fat
78,144,fat
37,168,thin
55,182,thin
52,184,thin
80,178,fat
60,186,thin
74,139,fat
51,156,normal
48,158,normal
36,139,normal
43,189,thin
79,199,normal
70,153,fat
77,149,fat
76,130,fat
36,167,thin
48,156,normal
61,122,fat
68,174,normal
55,131,fat
36,159,thin
63,186,thin
55,158,normal
55,136,fat
51,193,thin
64,128,fat
39,184,thin
54,155,normal
35,158,thin
65,192,thin
47,134,fat
77,155,fat
71,174,normal
75,178,normal
67,148,fat
54,172,thin
49,150,normal
48,186,thin
39,177,thin
62,187,thin
35,149,thin
45,173,thin
67,174,normal
73,132,fat
56,177,thin
44,150,normal
59,197,thin
62,169,normal
52,142,fat
68,132,fat
76,151,fat
49,183,thin
35,171,thin
75,192,normal
73,123,fat
37,166,thin
69,133,fat
59,167,normal
70,159,fat
51,121,fat
45,149,normal
51,159,normal
40,175,thin
35,177,thin
65,163,normal
74,190,normal
75,175,normal
71,155,fat
63,162,normal
35,160,thin
52,139,fat
66,130,fat
46,148,normal
61,125,fat
56,180,thin
67,144,fat
70,196,thin
58,159,normal
49,149,normal
45,167,thin
79,134,fat
68,161,fat
40,192,thin
56,185,thin
69,164,fat
70,151,fat
66,171,normal
71,173,normal
61,123,fat
40,187,thin
70,187,normal
72,126,fat
59,186,thin
50,121,fat
46,149,normal
67,127,fat
54,198,thin
38,131,normal
52,177,thin
70,120,fat
49,125,fat
53,198,thin
55,136,fat
67,152,fat
54,142,fat
39,187,thin
70,124,fat
55,188,thin
79,149,fat
75,185,normal
38,122,fat
71,125,fat
55,120,fat
56,155,normal
37,131,normal
35,187,thin
63,186,thin
50,175,thin
79,134,fat
48,170,thin
75,154,fat
71,169,normal
45,125,fat
46,136,normal
61,173,normal
42,196,thin
52,125,fat
69,120,fat
59,167,normal
35,162,thin
68,152,fat
40,185,thin
61,167,normal
76,128,fat
56,200,thin
36,193,thin
80,195,normal
61,176,normal
50,195,thin
38,188,thin
79,152,fat
72,171,normal
69,151,fat
78,164,fat
51,124,fat
69,167,normal
62,147,fat
77,162,fat
62,187,thin
36,143,thin
64,192,thin
66,126,fat
70,145,fat
71,133,fat
79,139,fat
57,149,fat
62,141,fat
45,136,normal
71,129,fat
73,173,normal
35,197,thin
39,193,thin
44,178,thin
40,164,thin
45,158,thin
68,173,normal
57,161,normal
37,182,thin
44,169,thin
62,142,fat
75,158,fat
36,199,thin
39,159,thin
61,182,thin
50,155,normal
55,137,fat
64,147,fat
43,173,thin
43,154,thin
43,163,thin
72,171,normal
56,132,fat
47,200,thin
38,181,thin
40,172,thin
48,126,fat
75,133,fat
56,149,fat
76,145,fat
54,122,fat
64,134,fat
56,153,normal
57,141,fat
79,197,normal
39,181,thin
64,134,fat
42,191,thin
60,153,fat
44,178,thin
49,137,fat
37,120,fat
67,185,normal
63,190,thin
50,167,thin
38,140,normal
55,166,normal
77,129,fat
74,189,normal
43,147,normal
77,140,fat
53,144,fat
69,125,fat
67,172,normal
53,191,thin
79,125,fat
52,194,thin
47,166,thin
74,175,normal
58,179,thin
39,120,fat
51,140,fat
74,144,fat
68,133,fat
67,136,fat
57,195,thin
47,143,normal
55,166,normal
75,189,normal
64,164,normal
42,190,thin
37,175,thin
47,184,thin
52,199,thin
37,139,normal
48,173,thin
50,194,thin
75,186,normal
66,197,thin
36,169,thin
68,187,normal
58,172,normal
48,125,fat
39,133,normal
66,175,normal
52,191,thin
80,166,fat
44,199,thin
39,148,thin
67,191,thin
40,148,thin
74,169,fat
39,159,thin
69,126,fat
42,135,normal
52,163,normal
69,146,fat
52,173,thin
59,142,fat
72,173,normal
54,182,thin
63,156,fat
45,186,thin
71,184,normal
65,186,normal
54,149,normal
55,122,fat
77,155,fat
71,157,fat
69,191,normal
71,126,fat
79,184,normal
57,199,thin
35,137,normal
47,154,normal
77,137,fat
63,184,normal
35,122,normal
47,145,normal
67,172,normal
61,198,thin
40,139,normal
36,170,thin
74,183,normal
80,156,fat
77,132,fat
50,167,thin
79,194,normal
78,183,normal
55,177,thin
62,134,fat
48,179,thin
61,172,normal
67,123,fat
76,198,normal
69,178,normal
51,127,fat
65,193,thin
41,161,thin
47,152,normal
35,159,thin
72,200,thin
69,146,fat
62,173,normal
60,123,fat
58,167,normal
76,199,normal
65,158,fat
65,186,normal
42,123,fat
67,178,normal
36,157,thin
38,123,fat
50,143,normal
56,131,fat
63,138,fat
79,130,fat
59,134,fat
37,186,thin
70,132,fat
80,135,fat
78,194,normal
71,196,thin
45,175,thin
76,123,fat
45,181,thin
46,165,thin
76,146,fat
79,174,fat
73,153,fat
59,185,thin
64,181,normal
48,198,thin
80,195,normal
44,156,thin
75,157,fat
56,134,fat
51,182,thin
52,152,normal
74,184,normal
75,183,normal
46,151,normal
52,187,thin
48,131,fat
61,158,normal
47,179,thin
75,121,fat
80,129,fat
60,169,normal
41,181,thin
71,195,normal
64,138,fat
55,172,normal
71,125,fat
42,129,fat
57,142,fat
75,131,fat
42,142,normal
79,182,normal
70,152,fat
36,185,thin
48,150,normal
38,200,thin
66,122,fat
61,125,fat
68,132,fat
46,180,thin
68,183,normal
38,150,thin
60,154,fat
68,184,normal
53,142,fat
58,173,normal
71,199,thin
57,193,thin
43,172,thin
65,134,fat
65,183,normal
75,191,normal
51,159,normal
40,196,thin
40,191,thin
50,174,thin
46,167,thin
76,169,fat
65,183,normal
38,166,thin
48,177,thin
55,157,normal
60,199,thin
63,198,thin
39,169,thin
41,136,normal
62,171,normal
69,121,fat
60,199,thin
78,157,fat
57,165,normal
46,157,normal
39,150,thin
78,190,normal
53,153,normal
76,196,normal
47,195,thin
67,169,normal
77,124,fat
75,145,fat
67,169,normal
45,121,fat
53,192,thin
52,152,normal
74,157,fat
72,183,normal
48,170,thin
41,158,thin
75,163,fat
42,133,normal
54,153,normal
47,167,thin
75,146,fat
65,187,normal
37,138,normal
46,161,thin
57,143,fat
62,150,fat
75,154,fat
61,179,normal
43,122,fat
74,153,fat
66,165,normal
35,139,thin
37,138,normal
71,153,fat
80,162,fat
72,161,fat
43,181,thin
43,127,fat
70,128,fat
39,171,thin
52,194,thin
53,194,thin
36,128,normal
43,143,normal
63,124,fat
41,174,thin
36,123,normal
66,190,thin
38,138,normal
57,152,normal
44,124,fat
55,175,thin
80,152,fat
48,139,normal
79,121,fat
69,194,thin
45,195,thin
42,148,normal
44,132,fat
47,173,thin
56,147,fat
52,136,fat
55,149,normal
37,164,thin
39,145,normal
67,121,fat
47,155,normal
62,197,thin
54,124,fat
48,146,normal
77,200,normal
41,172,thin
76,149,fat
46,167,thin
56,169,normal
69,147,fat
39,181,thin
64,164,normal
73,167,fat
65,174,normal
58,157,normal
72,126,fat
46,197,thin
78,173,fat
47,154,normal
49,138,fat
42,139,normal
56,146,fat
71,123,fat
63,181,normal
74,136,fat
56,192,thin
52,184,thin
73,169,fat
35,159,thin
62,133,fat
61,153,fat
61,147,fat
80,154,fat
64,134,fat
64,130,fat
71,147,fat
61,145,fat
77,129,fat
60,198,thin
79,129,fat
46,189,thin
36,155,thin
53,193,thin
56,145,fat
78,131,fat
78,174,fat
45,147,normal
55,120,fat
70,127,fat
79,136,fat
78,188,normal
51,181,thin
43,172,thin
66,178,normal
74,166,fat
75,189,normal
66,150,fat
50,174,thin
63,123,fat
76,191,normal
38,145,thin
50,126,fat
69,121,fat
54,181,thin
67,127,fat
59,189,thin
35,160,thin
44,198,thin
71,163,fat
80,195,normal
40,137,normal
70,160,fat
80,159,fat
40,162,thin
40,135,normal
37,170,thin
48,149,normal
79,147,fat
52,131,fat
76,123,fat
80,144,fat
55,171,normal
65,140,fat
44,185,thin
70,133,fat
75,153,fat
37,121,fat
52,132,fat
70,153,fat
58,160,normal
47,133,fat
69,123,fat
69,161,fat
73,179,normal
51,180,thin
73,193,normal
46,171,thin
45,121,fat
70,159,fat
68,155,fat
62,156,fat
52,170,thin
52,145,normal
45,128,fat
78,133,fat
46,129,fat
43,191,thin
62,157,fat
77,121,fat
79,192,normal
44,183,thin
71,129,fat
42,125,fat
80,199,normal
72,121,fat
40,130,normal
37,175,thin
41,120,fat
35,150,thin
46,149,normal
71,123,fat
67,150,fat
45,192,thin
59,182,thin
59,126,fat
38,149,thin
59,135,fat
40,153,thin
41,175,thin
43,151,normal
75,131,fat
78,178,normal
35,194,thin
45,182,thin
43,123,fat
41,171,thin
61,184,thin
73,152,fat
35,156,thin
76,166,fat
46,152,normal
80,200,normal
53,195,thin
43,127,fat
51,174,thin
77,133,fat
61,175,normal
73,188,normal
58,187,thin
58,191,thin
61,190,thin
62,166,normal
72,159,fat
74,191,normal
69,176,normal
57,131,fat
56,194,thin
36,172,thin
45,125,fat
61,139,fat
35,124,normal
51,141,fat
73,186,normal
59,166,normal
70,140,fat
55,200,thin
42,175,thin
48,164,thin
77,161,fat
71,200,thin
60,200,thin
79,182,normal
39,179,thin
66,126,fat
50,200,thin
55,127,fat
35,123,normal
67,167,normal
38,190,thin
62,163,normal
63,158,fat
63,190,thin
38,147,thin
80,137,fat
70,158,fat
74,168,fat
43,178,thin
69,153,fat
73,195,normal
67,149,fat
59,199,thin
74,148,fat
77,184,normal
52,197,thin
66,179,normal
44,167,thin
70,157,fat
56,166,normal
61,175,normal
63,155,fat
55,176,thin
62,193,thin
50,120,fat
67,196,thin
54,135,fat
63,187,thin
56,125,fat
51,173,thin
46,143,normal
79,146,fat
60,123,fat
68,186,normal
36,180,thin
64,138,fat
49,167,thin
77,182,normal
76,189,normal
66,196,thin
48,173,thin
54,172,thin
47,175,thin
36,189,thin
63,193,thin
78,142,fat
41,182,thin
62,188,thin
74,125,fat
62,157,fat
60,154,fat
73,147,fat
70,139,fat
51,160,normal
50,179,thin
41,135,normal
36,140,thin
37,176,thin
56,144,fat
63,135,fat
55,136,fat
52,148,normal
77,198,normal
37,140,normal
59,129,fat
43,181,thin
44,142,normal
49,120,fat
55,170,normal
51,150,normal
48,197,thin
62,149,fat
67,162,fat
71,177,normal
49,169,thin
63,152,fat
61,195,thin
39,172,thin
56,173,normal
68,160,fat
60,157,normal
65,175,normal
45,163,thin
43,176,thin
76,121,fat
58,127,fat
48,191,thin
43,192,thin
69,126,fat
49,160,normal
72,194,normal
61,140,fat
62,198,thin
56,160,normal
37,129,normal
71,193,normal
59,146,fat
36,159,thin
40,178,thin
64,186,thin
52,197,thin
78,179,normal
65,131,fat
63,167,normal
38,171,thin
65,152,fat
69,160,fat
79,128,fat
50,179,thin
54,159,normal
48,185,thin
58,198,thin
46,127,fat
57,190,thin
44,154,normal
62,162,normal
44,143,normal
70,126,fat
44,151,normal
41,173,thin
52,160,normal
61,159,normal
49,171,thin
55,139,fat
74,133,fat
76,161,fat
73,137,fat
42,122,fat
46,130,fat
73,192,normal
37,166,thin
69,146,fat
37,165,thin
57,144,fat
40,122,fat
41,121,fat
38,180,thin
70,199,thin
52,153,normal
48,139,normal
64,172,normal
36,134,normal
67,187,normal
72,133,fat
48,165,thin
42,188,thin
74,146,fat
47,173,thin
66,175,normal
78,170,fat
55,160,normal
43,138,normal
47,164,thin
51,151,normal
35,126,normal
49,140,fat
61,148,fat
65,179,normal
42,156,thin
58,144,fat
78,190,normal
36,174,thin
43,177,thin
48,140,normal
70,151,fat
80,189,normal
54,160,normal
44,131,fat
70,154,fat
52,149,normal
49,133,fat
51,190,thin
69,124,fat
40,160,thin
74,187,normal
37,138,normal
47,187,thin
55,182,thin
37,151,thin
37,134,normal
72,194,normal
74,199,normal
67,173,normal
74,195,normal
65,200,thin
40,194,thin
42,197,thin
56,168,normal
35,161,thin
60,185,thin
53,192,thin
67,132,fat
72,196,normal
68,157,fat
42,178,thin
76,164,fat
71,133,fat
39,197,thin
75,123,fat
37,141,normal
35,154,thin
62,159,normal
41,136,normal
66,199,thin
51,146,normal
41,129,normal
39,130,normal
59,131,fat
80,120,fat
39,151,thin
39,158,thin
39,174,thin
54,184,thin
38,167,thin
79,154,fat
53,193,thin
56,182,thin
77,126,fat
38,182,thin
50,147,normal
37,142,thin
